Player,Age,Year,Tm,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_per36,GS_per36,MP_per36,FG_per36,FGA_per36,3P_per36,3PA_per36,2P_per36,2PA_per36,FT_per36,FTA_per36,ORB_per36,DRB_per36,TRB_per36,AST_per36,STL_per36,BLK_per36,TOV_per36,PF_per36,PTS_per36,Cluster,PC1,PC2,PC3
Max Strus,28,2024,CLE,SF,50,37,1273,165,373,113,293,52,80,28,34,53,164,217,158,26,12,54,104,471,1.4139827179890023,1.0463472113118617,36.0,4.666142969363708,10.548311076197958,3.1956009426551453,8.285938727415553,1.4705420267085625,2.262372348782404,0.7918303220738413,0.9615082482325217,1.4988216810683426,4.637863315003927,6.136684996072271,4.468185388845248,0.7352710133542812,0.3393558523173606,1.5271013354281224,2.941084053417125,13.3197172034564,0,-2.9348928194698662,-1.154456008976854,-0.7636460540687985
Maxi Kleber,29,2021,DAL,PF,50,40,1341,116,275,87,212,29,63,34,37,47,213,260,68,24,35,30,105,353,1.342281879194631,1.0738255033557047,36.0,3.1140939597315436,7.382550335570469,2.3355704697986575,5.691275167785236,0.7785234899328859,1.691275167785235,0.912751677852349,0.9932885906040269,1.261744966442953,5.718120805369128,6.97986577181208,1.825503355704698,0.6442953020134228,0.9395973154362416,0.8053691275167786,2.8187919463087248,9.476510067114095,0,-4.176699068679255,0.4803876354531895,-0.11918969824134266
Maxi Kleber,30,2022,DAL,PF,59,21,1450,141,354,83,255,58,99,46,65,70,280,350,68,30,58,47,137,411,1.4648275862068965,0.5213793103448277,36.0,3.5006896551724136,8.78896551724138,2.0606896551724136,6.3310344827586205,1.44,2.4579310344827587,1.1420689655172414,1.6137931034482758,1.7379310344827585,6.951724137931034,8.689655172413794,1.6882758620689655,0.7448275862068965,1.44,1.1668965517241379,3.4013793103448275,10.204137931034483,0,-3.4247940970504263,1.4900063763526574,-0.09508240031684326
Maxi Kleber,31,2023,DAL,PF,37,5,930,77,169,39,112,38,57,27,38,30,105,135,52,12,30,27,85,220,1.4322580645161291,0.19354838709677422,36.0,2.9806451612903224,6.541935483870968,1.5096774193548388,4.335483870967742,1.470967741935484,2.206451612903226,1.0451612903225806,1.470967741935484,1.161290322580645,4.064516129032258,5.225806451612904,2.012903225806452,0.4645161290322581,1.161290322580645,1.0451612903225806,3.2903225806451615,8.516129032258064,0,-4.479667135669107,0.9719058974639222,-2.0344211924750164
Michael Porter Jr.,22,2021,DEN,SF,61,54,1912,443,817,170,382,273,435,106,134,91,354,445,70,40,54,77,126,1162,1.1485355648535565,1.0167364016736402,36.0,8.341004184100418,15.382845188284518,3.2008368200836816,7.1924686192468625,5.140167364016737,8.190376569037657,1.99581589958159,2.5230125523012554,1.713389121338912,6.665271966527197,8.378661087866108,1.3179916317991631,0.7531380753138075,1.0167364016736402,1.4497907949790796,2.3723849372384938,21.878661087866107,0,0.8687867639517998,-0.20733853506860628,0.5722942865980374
Michael Porter Jr.,24,2023,DEN,SF,62,62,1798,398,817,188,454,210,363,96,120,64,277,341,65,37,29,68,119,1080,1.2413793103448276,1.2413793103448276,36.0,7.968854282536151,16.35817575083426,3.7641824249165743,9.090100111234706,4.204671857619577,7.268075639599555,1.9221357063403783,2.402669632925473,1.2814238042269188,5.5461624026696335,6.827586206896552,1.3014460511679644,0.7408231368186875,0.5806451612903225,1.3615127919911012,2.382647385984427,21.624026696329256,0,0.35492035022575286,-1.5424710550112528,0.5775336516075471
Michael Porter Jr.,26,2024,DEN,SF,77,77,2593,528,1048,193,489,335,559,149,194,138,402,540,165,50,38,104,157,1398,1.0690320092556884,1.0690320092556884,36.0,7.3305052063247205,14.549942151947551,2.6795217894330894,6.789047435403008,4.6509834168916315,7.760894716544543,2.068646355572696,2.6934053220208254,1.9159274971075972,5.581180100269958,7.497107597377555,2.290782876976475,0.6941766293868107,0.5275742383339761,1.4438873891245663,2.1797146162745853,19.409178557655228,0,0.6660545032461064,-0.6876923639627682,2.760598019040322
Mikal Bridges,24,2021,PHO,SF,72,72,2348,363,669,134,315,229,354,110,131,76,233,309,152,76,63,57,116,970,1.1039182282793867,1.1039182282793867,36.0,5.565587734241908,10.257240204429303,2.0545144804088586,4.829642248722316,3.51107325383305,5.427597955706985,1.686541737649063,2.008517887563884,1.1652470187393527,3.572402044293015,4.737649063032368,2.3304940374787053,1.1652470187393527,0.9659284497444633,0.8739352640545145,1.7785349233390118,14.872231686541737,0,-1.51278062230992,-0.7212268528699962,2.3775380206014693
Mikal Bridges,25,2022,PHO,SF,82,82,2854,458,858,115,312,343,546,131,157,74,273,347,185,96,36,68,150,1162,1.0343377715487037,1.0343377715487037,36.0,5.777154870357393,10.82270497547302,1.4505956552207429,3.9355290819901896,4.32655921513665,6.887175893482831,1.652417659425368,1.9803784162578835,0.933426769446391,3.4435879467414154,4.377014716187807,2.3335669236159773,1.2109320252277507,0.45409950946040645,0.8577435178696566,1.89208128941836,14.657323055360896,0,-1.0158003648629437,-0.8386199318490021,3.6179522512968068
Mikal Bridges,26,2023,BRK,SF,83,83,2963,593,1267,169,442,424,825,316,353,79,285,364,273,91,61,127,159,1671,1.0084373945325684,1.0084373945325684,36.0,7.20485993925076,15.39385757678029,2.0533243334458318,5.370232872089099,5.151535605804927,10.023624704691192,3.839352008099899,4.28889638879514,0.9598380020249747,3.4627067161660476,4.4225447181910225,3.316908538643267,1.1056361795477556,0.7411407357408033,1.5430307121160987,1.9318258521768477,20.30239622004725,2,1.7452295625617609,-1.4854996077433016,3.2210786010218926
Mikal Bridges,28,2024,NYK,SF,82,82,3036,592,1183,164,463,428,720,96,118,71,188,259,306,75,43,132,127,1444,0.9723320158102767,0.9723320158102767,36.0,7.019762845849803,14.027667984189723,1.9446640316205535,5.490118577075099,5.075098814229249,8.537549407114625,1.1383399209486165,1.399209486166008,0.841897233201581,2.2292490118577075,3.0711462450592886,3.6284584980237153,0.8893280632411067,0.5098814229249011,1.5652173913043477,1.5059288537549407,17.122529644268774,0,0.06712080653885662,-2.0607470665061944,3.603135349738005
Mike Conley,33,2021,UTA,PG,51,51,1498,284,640,138,335,146,305,121,142,36,141,177,305,70,9,99,98,827,1.225634178905207,1.225634178905207,36.0,6.825100133511349,15.380507343124165,3.316421895861148,8.050734312416555,3.5086782376502006,7.32977303070761,2.9078771695594123,3.4125500667556743,0.8651535380507344,3.388518024032043,4.253671562082777,7.32977303070761,1.6822429906542056,0.2162883845126836,2.3791722296395195,2.3551401869158877,19.874499332443257,2,0.6077715679335628,-2.7010825677013566,-1.2076375530055208
Mike Conley,34,2022,UTA,PG,72,72,2058,344,791,169,414,175,377,129,162,47,170,217,385,96,21,123,142,986,1.2594752186588922,1.2594752186588922,36.0,6.017492711370263,13.83673469387755,2.956268221574344,7.241982507288629,3.061224489795918,6.594752186588921,2.2565597667638486,2.8338192419825075,0.8221574344023324,2.9737609329446064,3.795918367346939,6.734693877551021,1.6793002915451896,0.36734693877551017,2.151603498542274,2.4839650145772594,17.247813411078717,0,-0.14116345159477492,-2.453291416034369,1.161068306373142
Mike Conley,35,2023,MIN,PG,67,66,2029,261,610,135,351,126,259,141,169,33,149,182,450,73,14,103,139,798,1.1887629374075899,1.1710202069985216,36.0,4.63085263676688,10.823065549531789,2.3952686052242487,6.227698373583046,2.235584031542632,4.595367175948743,2.5017249876786596,2.9985214391325776,0.5855101034992608,2.643666830951208,3.2291769344504684,7.984228684080827,1.2952193198620008,0.2483982257269591,1.8275012321340562,2.4662395268605226,14.158698866436668,0,-1.217821410288587,-2.2567681963831157,1.074717031833076
Mike Conley,37,2024,MIN,PG,71,64,1756,187,468,127,310,60,158,81,90,32,150,182,319,79,14,75,111,582,1.4555808656036446,1.3120728929384966,36.0,3.83371298405467,9.594533029612757,2.603644646924829,6.355353075170843,1.2300683371298406,3.239179954441913,1.6605922551252847,1.8451025056947608,0.6560364464692483,3.075170842824601,3.7312072892938493,6.53986332574032,1.6195899772209565,0.2870159453302962,1.5375854214123006,2.275626423690205,11.931662870159453,0,-2.614147261692839,-2.030917282822115,1.1350809437184075
Mike Muscala,31,2023,BOS,C,63,9,945,131,292,81,207,50,85,40,52,37,166,203,50,15,24,23,98,383,2.4,0.34285714285714286,36.0,4.9904761904761905,11.123809523809523,3.085714285714286,7.885714285714286,1.9047619047619047,3.238095238095238,1.5238095238095237,1.980952380952381,1.4095238095238096,6.3238095238095235,7.733333333333333,1.9047619047619047,0.5714285714285714,0.9142857142857143,0.8761904761904762,3.7333333333333334,14.590476190476192,0,-2.8366164278352923,0.31601154680280324,-0.9827025025529668
Miles Bridges,22,2021,CHO,PF,66,19,1932,313,622,116,290,197,332,98,113,81,316,397,147,44,52,106,143,840,1.2298136645962734,0.35403726708074534,36.0,5.832298136645963,11.590062111801242,2.1614906832298137,5.403726708074534,3.670807453416149,6.186335403726709,1.8260869565217392,2.1055900621118013,1.5093167701863355,5.888198757763975,7.397515527950311,2.739130434782609,0.8198757763975155,0.968944099378882,1.9751552795031055,2.6645962732919255,15.652173913043478,0,-0.9763133157614963,0.3221564584037157,0.3381830238351514
Miles Bridges,23,2022,CHO,PF,80,80,2837,596,1214,154,465,442,749,267,333,90,469,559,300,74,67,150,193,1613,1.015156855833627,1.015156855833627,36.0,7.562918575960522,15.40500528727529,1.9541769474797321,5.900599224532957,5.608741628480789,9.504406062742333,3.3880860063447304,4.225590412407472,1.1420514628128304,5.951357067324638,7.093408530137469,3.8068382093761017,0.9390200916461051,0.8501938667606627,1.9034191046880509,2.4490659146986253,20.468100105745506,2,2.125924404723705,-0.4764888214444993,2.8553291687809637
Miles Bridges,26,2024,CHO,PF,64,64,2029,469,1089,141,450,328,639,221,254,72,409,481,248,44,45,136,93,1300,1.1355347461803844,1.1355347461803844,36.0,8.321340561853129,19.321833415475606,2.5017249876786596,7.984228684080827,5.81961557417447,11.337604731394777,3.92114342040414,4.506653523903401,1.2774765894529325,7.2567767373090195,8.53425332676195,4.40019714144899,0.7806801379990144,0.7984228684080829,2.4130113356333167,1.6500739280433712,23.06554953178906,2,3.255309138260871,-0.9049863070208873,0.5793178443945658
Miles McBride,24,2024,NYK,PG,64,10,1593,222,547,115,312,107,235,52,64,47,114,161,187,67,17,41,108,611,1.4463276836158192,0.22598870056497172,36.0,5.016949152542374,12.361581920903953,2.598870056497175,7.0508474576271185,2.4180790960451977,5.3107344632768365,1.1751412429378532,1.4463276836158192,1.0621468926553672,2.5762711864406778,3.638418079096045,4.225988700564972,1.5141242937853108,0.384180790960452,0.9265536723163842,2.440677966101695,13.807909604519775,0,-2.6332753691326376,-1.7396979691922088,-0.4603424070654158
Mitchell Robinson,23,2022,NYK,C,72,62,1848,261,343,0,0,261,343,88,181,295,322,617,38,58,133,60,195,610,1.4025974025974026,1.2077922077922079,36.0,5.084415584415584,6.681818181818182,0.0,0.0,5.084415584415584,6.681818181818182,1.7142857142857142,3.525974025974026,5.746753246753246,6.272727272727273,12.01948051948052,0.7402597402597403,1.12987012987013,2.5909090909090913,1.1688311688311688,3.7987012987012987,11.883116883116884,1,-1.0630842385300592,5.8540603766529244,1.8676673309907186
Mitchell Robinson,24,2023,NYK,C,59,58,1591,188,280,0,0,188,280,59,122,267,288,555,53,56,109,41,160,435,1.3350094280326839,1.3123821495914518,36.0,4.253928346951603,6.335637963544941,0.0,0.0,4.253928346951603,6.335637963544941,1.3350094280326839,2.7605279698302954,6.041483343808926,6.516656191074796,12.558139534883722,1.1992457573852922,1.267127592708988,2.46637335009428,0.9277184160905091,3.6203645505971087,9.842866121935888,1,-1.8699521798169165,5.986092236529881,0.9575703379409679
Mo Bamba,23,2022,ORL,C,71,69,1824,296,617,107,281,189,336,57,73,148,424,572,85,38,118,77,182,756,1.4013157894736843,1.361842105263158,36.0,5.842105263157895,12.177631578947368,2.111842105263158,5.546052631578947,3.730263157894737,6.63157894736842,1.125,1.4407894736842106,2.9210526315789473,8.368421052631579,11.289473684210526,1.6776315789473684,0.75,2.328947368421053,1.519736842105263,3.5921052631578947,14.921052631578949,1,-0.7333602757085621,2.832478475409578,1.6387960730368794
Monte Morris,25,2021,DEN,PG,47,13,1196,186,387,51,134,135,253,58,73,11,85,96,150,34,13,34,48,481,1.4147157190635453,0.3913043478260869,36.0,5.59866220735786,11.648829431438127,1.5351170568561874,4.033444816053511,4.063545150501672,7.615384615384615,1.7458193979933112,2.197324414715719,0.3311036789297659,2.5585284280936453,2.8896321070234112,4.51505016722408,1.0234113712374582,0.3913043478260869,1.0234113712374582,1.4448160535117056,14.478260869565219,0,-1.7070074333251888,-1.3324354027803136,-1.6002700203099542
Monte Morris,26,2022,DEN,PG,75,74,2239,374,773,124,314,250,459,73,84,27,199,226,333,56,14,78,92,945,1.205895489057615,1.189816882536847,36.0,6.013398838767307,12.42876284055382,1.9937472085752568,5.048682447521215,4.01965163019205,7.380080393032603,1.1737382760160786,1.350602947744529,0.4341223760607414,3.199642697632872,3.6337650736936133,5.35417597141581,0.9004019651630193,0.22510049129075482,1.2541313086199195,1.4792317999106745,15.194283162125949,0,-0.8992523083749737,-1.95052436599235,2.2664612282364733
Monte Morris,27,2023,WAS,PG,62,61,1695,247,515,78,204,169,311,64,77,26,184,210,326,43,13,60,75,636,1.3168141592920355,1.295575221238938,36.0,5.246017699115045,10.938053097345133,1.656637168141593,4.332743362831859,3.5893805309734512,6.605309734513275,1.35929203539823,1.6353982300884955,0.552212389380531,3.9079646017699115,4.460176991150442,6.923893805309734,0.9132743362831859,0.2761061946902655,1.2743362831858407,1.592920353982301,13.507964601769912,0,-1.3616240521526992,-1.2866438990799638,0.7563644065512943
Montrezl Harrell,27,2021,LAL,C,69,1,1580,375,603,0,10,375,593,181,256,158,270,428,73,46,49,74,128,931,1.5721518987341772,0.02278481012658228,36.0,8.544303797468354,13.739240506329113,0.0,0.22784810126582278,8.544303797468354,13.51139240506329,4.124050632911392,5.832911392405063,3.6,6.151898734177215,9.751898734177216,1.6632911392405065,1.0481012658227848,1.1164556962025316,1.6860759493670887,2.9164556962025316,21.212658227848102,1,2.6124779725709644,3.442592284387443,-0.661392879353677
Montrezl Harrell,28,2022,CHO,C,71,3,1641,358,555,4,17,354,538,212,296,149,282,431,145,29,43,72,137,932,1.5575868372943327,0.06581352833638025,36.0,7.853747714808044,12.175502742230346,0.08775137111517368,0.3729433272394881,7.76599634369287,11.80255941499086,4.650822669104205,6.493601462522852,3.2687385740402197,6.186471663619744,9.455210237659964,3.1809872029250457,0.6361974405850092,0.943327239488117,1.579524680073126,3.0054844606946984,20.446069469835464,1,2.3156683859091176,3.113502529092677,-0.31734938181023864
Moritz Wagner,24,2022,ORL,C,63,3,960,197,396,66,201,131,195,104,129,42,190,232,87,20,13,56,123,564,2.3625000000000003,0.1125,36.0,7.387499999999999,14.85,2.475,7.5375000000000005,4.9125,7.3125,3.9000000000000004,4.8374999999999995,1.575,7.125,8.7,3.2624999999999997,0.75,0.48750000000000004,2.1,4.6125,21.150000000000002,0,0.8614042231666992,0.6645651101072941,-1.9813060270187457
Moritz Wagner,25,2023,ORL,C,57,18,1109,198,396,51,163,147,233,153,182,69,190,259,84,37,13,68,136,600,1.8503155996393148,0.5843101893597836,36.0,6.42741208295762,12.85482416591524,1.655545536519387,5.291253381424707,4.771866546438233,7.5635707844905316,4.96663660955816,5.908025247971145,2.2398557258791705,6.167718665464382,8.407574391343552,2.72678088367899,1.2010820559062219,0.4220018034265104,2.2073940486925157,4.414788097385031,19.477006311992785,1,0.9161849811152472,1.3145826176306448,-1.8365640222253257
Moses Moody,22,2024,GSW,SG,74,34,1649,246,568,126,337,120,231,106,133,52,137,189,96,59,31,54,116,724,1.6155245603395998,0.7422680412371134,36.0,5.370527592480291,12.400242571255307,2.750758035172832,7.357186173438447,2.619769557307459,5.0430563978168585,2.3141297756215886,2.9035779260157675,1.1352334748332322,2.990903577926016,4.126137052759248,2.0958156458459674,1.2880533656761672,0.6767738023044269,1.1788963007883566,2.5324439053972103,15.805942995755004,0,-1.7799667808955668,-1.4180386168100443,0.5527502976211255
Moussa Diabaté,23,2024,CHO,C,71,8,1241,167,280,0,6,167,274,69,116,187,251,438,56,46,40,61,109,403,2.0596293311845284,0.2320709105560032,36.0,4.844480257856568,8.122481869460113,0.0,0.17405318291700242,4.844480257856568,7.94842868654311,2.001611603545528,3.365028203062047,5.424657534246575,7.281224818694601,12.705882352941178,1.6244963738920226,1.3344077356970185,1.160354552780016,1.7695406929895245,3.161966156325544,11.690572119258663,1,-1.1391997608481268,5.014679409695022,-0.11888372827181617
Myles Turner,24,2021,IND,C,47,47,1455,206,432,69,206,137,226,111,142,63,243,306,48,40,159,67,165,592,1.1628865979381444,1.1628865979381444,36.0,5.096907216494845,10.688659793814432,1.7072164948453608,5.096907216494845,3.3896907216494845,5.591752577319587,2.7463917525773196,3.51340206185567,1.5587628865979382,6.0123711340206185,7.5711340206185564,1.1876288659793814,0.9896907216494846,3.9340206185567013,1.6577319587628867,4.082474226804123,14.64742268041237,1,-0.976119186379757,2.938387360697691,-0.7702870046024067
Myles Turner,25,2022,IND,C,42,42,1235,200,393,61,183,139,210,79,105,65,232,297,44,28,118,54,119,540,1.2242914979757085,1.2242914979757085,36.0,5.82995951417004,11.455870445344129,1.7781376518218623,5.334412955465587,4.051821862348178,6.1214574898785425,2.302834008097166,3.0607287449392713,1.894736842105263,6.762753036437247,8.65748987854251,1.282591093117409,0.8161943319838058,3.439676113360324,1.5740890688259108,3.4688259109311743,15.74089068825911,1,-0.6950321002500275,2.824667125616815,-1.2600302966247916
Myles Turner,26,2023,IND,C,62,62,1825,402,733,93,249,309,484,216,276,88,378,466,89,36,140,103,215,1113,1.223013698630137,1.223013698630137,36.0,7.929863013698631,14.45917808219178,1.8345205479452054,4.911780821917809,6.095342465753424,9.547397260273973,4.260821917808219,5.444383561643836,1.7358904109589042,7.456438356164383,9.19232876712329,1.7556164383561643,0.7101369863013698,2.7616438356164386,2.0317808219178084,4.241095890410959,21.955068493150687,1,2.391518115151148,2.5281282183015903,0.2613792403181656
Myles Turner,28,2024,IND,C,72,72,2174,390,811,156,394,234,417,184,238,90,381,471,111,54,144,123,183,1120,1.1922723091076357,1.1922723091076357,36.0,6.458141674333026,13.429622815087395,2.5832566697332107,6.524379024839007,3.874885004599816,6.90524379024839,3.046918123275069,3.9411223551057954,1.4903403863845446,6.309107635694572,7.799448022079116,1.8380864765409384,0.8942042318307267,2.3845446182152714,2.0367985280588776,3.030358785648574,18.546458141674332,1,0.6663044761393169,0.8153176497196863,1.6911644428563413
Naji Marshall,25,2023,NOP,SF,77,21,1792,247,571,66,218,181,353,138,175,48,231,279,189,54,14,97,113,698,1.546875,0.421875,36.0,4.962053571428571,11.470982142857142,1.3258928571428572,4.379464285714286,3.6361607142857144,7.091517857142858,2.772321428571429,3.515625,0.9642857142857142,4.640625,5.6049107142857135,3.796875,1.0848214285714286,0.28125,1.9486607142857144,2.2700892857142856,14.022321428571427,0,-0.8995749119191233,-0.3377054678231891,0.6327552308513914
Naji Marshall,27,2024,DAL,SF,69,31,1919,362,712,60,218,302,494,130,160,76,252,328,208,70,11,112,109,914,1.2944241792600313,0.5815528921313183,36.0,6.791036998436686,13.356956748306409,1.1255862428348098,4.089630015633142,5.665450755601876,9.267326732673268,2.4387701928087546,3.0015633142261597,1.4257425742574257,4.727462219906201,6.153204794163627,3.9020323084940074,1.3131839499739448,0.20635747785304845,2.1010943199583116,2.044815007816571,17.146430432516937,0,0.47858086884798173,-0.20838324215295143,0.359974644420224
Nassir Little,21,2022,POR,SF,42,23,1088,145,315,51,154,94,161,69,94,58,178,236,54,25,36,40,82,410,1.3897058823529411,0.761029411764706,36.0,4.797794117647059,10.42279411764706,1.6875,5.095588235294118,3.110294117647059,5.327205882352941,2.2830882352941178,3.110294117647059,1.9191176470588234,5.889705882352941,7.8088235294117645,1.7867647058823528,0.8272058823529412,1.1911764705882353,1.3235294117647058,2.7132352941176467,13.566176470588236,0,-1.7867155365205347,1.251190172549194,-1.616068805530258
Nassir Little,22,2023,POR,SF,54,4,976,134,303,58,158,76,145,33,46,27,114,141,50,20,20,36,66,359,1.9918032786885245,0.14754098360655737,36.0,4.942622950819673,11.176229508196723,2.139344262295082,5.827868852459017,2.8032786885245904,5.3483606557377055,1.2172131147540985,1.6967213114754096,0.9959016393442622,4.204918032786885,5.200819672131148,1.8442622950819674,0.7377049180327868,0.7377049180327868,1.3278688524590163,2.434426229508197,13.241803278688524,0,-2.6983705028286282,-0.29025887411383877,-1.503061620435074
Naz Reid,21,2021,MIN,C,70,15,1347,304,581,61,174,243,407,115,166,82,240,322,72,34,76,69,179,784,1.8708240534521159,0.40089086859688194,36.0,8.124721603563474,15.527839643652563,1.6302895322939868,4.650334075723831,6.494432071269487,10.87750556792873,3.0734966592427617,4.436525612472161,2.1915367483296215,6.414253897550111,8.605790645879733,1.9242761692650334,0.9086859688195992,2.0311804008908685,1.844097995545657,4.783964365256124,20.953229398663698,1,1.5012612910972771,2.502957810701,-0.8987512902838583
Naz Reid,22,2022,MIN,C,77,6,1215,233,476,57,166,176,310,114,149,102,199,301,71,40,71,82,172,637,2.281481481481481,0.17777777777777778,36.0,6.9037037037037035,14.103703703703705,1.688888888888889,4.9185185185185185,5.214814814814814,9.185185185185185,3.377777777777778,4.4148148148148145,3.022222222222222,5.896296296296296,8.918518518518518,2.1037037037037036,1.1851851851851853,2.1037037037037036,2.42962962962963,5.096296296296296,18.874074074074073,1,0.7392721770934968,2.818195936489709,-0.9185746251124083
Naz Reid,23,2023,MIN,C,68,11,1251,310,577,75,217,235,360,86,127,73,260,333,77,42,53,92,176,781,1.9568345323741005,0.31654676258992803,36.0,8.920863309352518,16.60431654676259,2.158273381294964,6.244604316546763,6.762589928057554,10.359712230215827,2.474820143884892,3.6546762589928057,2.100719424460432,7.482014388489208,9.582733812949641,2.2158273381294964,1.20863309352518,1.525179856115108,2.647482014388489,5.0647482014388485,22.47482014388489,1,1.864249231874252,2.003477729593747,-1.4832913381242268
Naz Reid,25,2024,MIN,C,80,17,2200,426,923,175,462,251,461,111,143,92,388,480,181,58,72,108,189,1138,1.309090909090909,0.2781818181818182,36.0,6.970909090909091,15.103636363636364,2.8636363636363638,7.56,4.107272727272727,7.543636363636363,1.8163636363636364,2.34,1.5054545454545454,6.349090909090909,7.8545454545454545,2.961818181818182,0.9490909090909091,1.1781818181818182,1.767272727272727,3.0927272727272728,18.62181818181818,0,-0.005117578782771789,-0.1367948157262904,1.0400293537709486
Nemanja Bjelica,33,2022,GSW,C,71,0,1143,160,342,54,149,106,193,59,81,62,232,294,159,41,26,87,128,433,2.236220472440945,0.0,36.0,5.039370078740157,10.771653543307087,1.7007874015748032,4.692913385826772,3.338582677165354,6.078740157480315,1.8582677165354329,2.5511811023622046,1.9527559055118109,7.307086614173229,9.25984251968504,5.0078740157480315,1.2913385826771653,0.8188976377952756,2.7401574803149606,4.031496062992126,13.637795275590552,0,-1.1859940688019974,1.6285985267590843,-1.0734869002374339
Nerlens Noel,26,2021,NYK,C,64,41,1547,137,223,0,3,137,220,50,70,142,266,408,46,70,141,65,176,324,1.4893341952165482,0.9541047188106011,36.0,3.1881060116354236,5.189398836457659,0.0,0.0698125404007757,3.1881060116354236,5.119586296056884,1.1635423400129283,1.6289592760180995,3.304460245636716,6.1900452488687785,9.494505494505495,1.070458952811894,1.6289592760180995,3.2811893988364575,1.512605042016807,4.095669036845507,7.539754363283775,1,-3.0488731274651983,5.21047324492221,0.5818841474926983
Nic Claxton,22,2022,BRK,C,47,19,974,178,264,0,0,178,264,54,93,91,173,264,43,24,51,38,110,410,1.7371663244353184,0.7022587268993841,36.0,6.579055441478439,9.75770020533881,0.0,0.0,6.579055441478439,9.75770020533881,1.995893223819302,3.4373716632443534,3.3634496919917862,6.394250513347022,9.75770020533881,1.589322381930185,0.8870636550308009,1.8850102669404518,1.4045174537987681,4.0657084188911705,15.154004106776181,1,-0.25008577888885386,4.564936876018485,-1.738166190237202
Nic Claxton,23,2023,BRK,C,76,76,2271,414,587,0,2,414,585,133,246,184,518,702,144,65,189,96,212,961,1.2047556142668427,1.2047556142668427,36.0,6.562747688243064,9.305151915455747,0.0,0.031704095112285335,6.562747688243064,9.273447820343462,2.108322324966975,3.8996036988110965,2.916776750330251,8.211360634081903,11.128137384412152,2.282694848084544,1.0303830911492735,2.9960369881109643,1.521796565389696,3.3606340819022456,15.233817701453106,1,0.900579553889022,4.835903949933976,2.4827046854691273
Nic Claxton,25,2024,BRK,C,70,62,1882,320,568,5,21,315,547,79,154,157,358,515,157,62,100,87,150,724,1.3390010626992561,1.185972369819341,36.0,6.121147715196599,10.865037194473965,0.09564293304994687,0.40170031880977686,6.025504782146653,10.463336875664186,1.5111583421891606,2.9458023379383635,3.0031880977683314,6.848034006376196,9.851222104144528,3.0031880977683314,1.185972369819341,1.9128586609989373,1.6641870350690753,2.869287991498406,13.849096705632306,1,0.29654150107013855,3.613094321971426,1.3822658979012945
Nick Richards,25,2023,CHO,C,65,9,1217,197,313,1,1,196,312,137,183,147,269,416,38,11,71,59,154,532,1.922760887428102,0.26622843056696793,36.0,5.827444535743632,9.258833196384552,0.029580936729663103,0.029580936729663103,5.7978635990139695,9.229252259654888,4.052588331963845,5.413311421528348,4.3483976992604765,7.957271980279376,12.305669679539854,1.124075595727198,0.32539030402629415,2.1002465078060806,1.7452752670501233,4.5554642563681185,15.737058340180774,1,0.49426377552656514,5.725777526388681,-0.6382569192308224
Nick Richards,27,2024,CHO,C,57,43,1256,205,347,0,2,205,345,119,160,148,318,466,49,14,55,81,141,529,1.6337579617834395,1.232484076433121,36.0,5.875796178343949,9.945859872611466,0.0,0.05732484076433121,5.875796178343949,9.888535031847134,3.4108280254777075,4.585987261146497,4.24203821656051,9.114649681528663,13.35668789808917,1.4044585987261147,0.40127388535031844,1.5764331210191083,2.321656050955414,4.04140127388535,15.162420382165605,1,0.9337417908096518,5.447560083625201,-0.3467463501574048
Nick Smith Jr.,20,2024,CHO,SG,60,27,1369,222,568,104,306,118,262,43,46,13,115,128,145,17,6,82,79,591,1.5777940102264427,0.7100073046018992,36.0,5.837837837837839,14.936449963476992,2.7348429510591674,8.046749452154858,3.1029948867786707,6.889700511322133,1.1307523739956173,1.2096420745069394,0.3418553688823959,3.0241051862673483,3.3659605551497442,3.8130021913805696,0.44704163623082543,0.15777940102264426,2.156318480642805,2.077428780131483,15.54127100073046,0,-1.3985502787411246,-2.4277560908462643,-0.6244075031966435
Nickeil Alexander-Walker,22,2021,NOP,SG,46,13,1007,192,458,76,219,116,239,48,66,13,131,144,102,47,22,69,88,508,1.644488579940417,0.464746772591857,36.0,6.86395233366435,16.3733862959285,2.7169811320754715,7.829195630585899,4.146971201588878,8.544190665342601,1.7159880834160874,2.35948361469712,0.464746772591857,4.683217477656405,5.147964250248263,3.646474677259186,1.680238331678252,0.7864945382323734,2.4667328699106257,3.1459781529294935,18.160873882820262,0,-0.21165768166939333,-1.188848982882411,-2.7323673849442174
Nickeil Alexander-Walker,23,2022,NOP,SG,65,21,1466,253,680,105,338,148,342,81,109,37,150,187,156,46,23,93,103,692,1.5961800818553886,0.5156889495225102,36.0,6.212824010914052,16.698499317871757,2.578444747612551,8.300136425648022,3.634379263301501,8.398362892223737,1.9890859481582537,2.6766712141882674,0.9085948158253753,3.6834924965893587,4.592087312414734,3.830832196452933,1.1296043656207368,0.5648021828103684,2.2837653478854025,2.529331514324693,16.99317871759891,0,-0.2910777022976926,-1.7069235495038788,-0.7767135945129029
